published_at,source,author,title,description,content,url,date
2026-04-13 03:07:56+00:00,Livemint,list.metadata.agency,TSMC likely to book fourth straight quarter of record profit on insatiable AI demand,"TSMC-RESULTS/ (PREVIEW, PIX):PREVIEW-TSMC likely to book fourth straight quarter of record profit on insatiable AI demand","* Net profit expected to jump 50% in first-quarter
* TSMC benefiting more than other chip foundries from AI boom
* First-quarter revenue rose 35%
* Earnings call on Thursday at 0600 GMT
By Wen-Ye… [+2584 chars]",https://www.livemint.com/companies/tsmc-likely-to-book-fourth-straight-quarter-of-record-profit-on-insatiable-ai-demand-11776049677208.html,4/13/26
2026-04-13 02:14:26+00:00,Digitimes,DIGITIMES,Weekly news roundup: Shortages spread to MLCCs; SK Hynix reportedly in talks with Microsoft and Google,"Below are the most-read DIGITIMES Asia stories from the week of April 6-April 13, 2026:","Below are the most-read DIGITIMES Asia stories from the week of April 6-April 13, 2026:
Demand for AI infrastructure spreads shortages beyond memory chips to MLCCs
Rising global investment in AI in… [+6195 chars]",https://www.digitimes.com/news/a20260413VL201/digitimes-asia-weekly-news-roundup-mlcc-sk-hynix-google-microsoft-2026.html,4/13/26
2026-04-11 08:30:29+00:00,Financial Post,Bloomberg News,Japan Bets $16 Billion to Propel Rapidus Into AI Chips,"Japan approved ¥631.5 billion ($4 billion) in additional subsidies to quicken Rapidus Corp. into the intensely competitive AI chipmaking arena, ramping up financial support for a signature project widely regarded as a long shot.","(Bloomberg) Japan approved ¥631.5 billion ($4 billion) in additional subsidies to quicken Rapidus Corp. into the intensely competitive AI chipmaking arena, ramping up financial support for a signatur… [+4388 chars]",https://financialpost.com/pmn/business-pmn/japan-bets-16-billion-to-propel-rapidus-into-ai-chips,4/11/26
2026-04-11 05:14:46+00:00,Ibtimes.com.au,Daniel Lee,"(VIDEO) iPhone 18 Pro Max Rumors: 2nm A20 Chip, Bigger Battery and Variable Aperture Camera","CUPERTINO, Calif. — Apple's iPhone 18 Pro Max is shaping up as one of the most significant upgrades in years, with rumors pointing to a powerful 2nm A20 Pro chip, a larger battery that could deliver record endurance, and a groundbreaking variable aperture cam…","CUPERTINO, Calif. — Apple's iPhone 18 Pro Max is shaping up as one of the most significant upgrades in years, with rumors pointing to a powerful 2nm A20 Pro chip, a larger battery that could deliver … [+5678 chars]",https://www.ibtimes.com.au/video-iphone-18-pro-max-rumors-2nm-a20-chip-bigger-battery-variable-aperture-camera-1866143,4/11/26
2026-04-10 16:14:47+00:00,Ibtimes.com.au,Mike Clair,Intel Stock Hits Fresh 52-Week High at $62.34 as AI Partnerships Fuel Turnaround Momentum,"SANTA CLARA, Calif. — Intel Corp. shares climbed to a new 52-week high Friday, trading at $62.34, up $0.62 or 1.00% midday on April 10, 2026, as investors bet on the chipmaker's deepening role in artificial intelligence infrastructure and progress in its ambi…","SANTA CLARA, Calif. — Intel Corp. shares climbed to a new 52-week high Friday, trading at $62.34, up $0.62 or 1.00% midday on April 10, 2026, as investors bet on the chipmaker's deepening role in art… [+6535 chars]",https://www.ibtimes.com.au/intel-stock-hits-fresh-52-week-high-6234-ai-partnerships-fuel-turnaround-momentum-1866110,4/10/26
2026-04-10 15:15:02+00:00,SiliconANGLE News,Robert Hof,Anthropic tries to keep its new AI model away from cyberattackers as enterprises look to tame AI chaos,"Sure, at some point quantum computing may break data encryption — but well before that, artificial intelligence models already seem likely to wreak havoc. That became starkly apparent this week when Anthropic announced a new model called Claude Mythos that it…","Sure, at some point quantum computing may break data encryption — but well before that, artificial intelligence models already seem likely to wreak havoc.
That became starkly apparent this week when… [+12417 chars]",https://siliconangle.com/2026/04/10/anthropic-tries-keep-new-ai-model-away-cyberattackers-enterprises-look-tame-ai-chaos/,4/10/26
2026-04-10 11:20:12+00:00,Investopedia,Aaron McDade,5 Things to Know Before the Stock Market Opens,"News of the day for April 10, 2026","Stocks ended Thursday higher after spending much of the morning in the red.Credit: Charly Triballeau / AFP / Getty Images
Stock futures are little changed this morning after a volatile week.
Oil pr… [+4174 chars]",https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-april-10-2026-11947204,4/10/26
2026-04-10 09:42:06+00:00,Ibtimes.com.au,Mike Clair,"TSMC Shares Surge Past 2,000 TWD as AI Demand Fuels Record Q1 Revenue Surge","TAIPEI, Taiwan — Taiwan Semiconductor Manufacturing Co. shares rocketed to a fresh intraday high of 2,000 Taiwan dollars Friday, jumping 2.30% as investors cheered the world's largest contract chipmaker's explosive growth fueled by insatiable demand for artif…","TAIPEI, Taiwan — Taiwan Semiconductor Manufacturing Co. shares rocketed to a fresh intraday high of 2,000 Taiwan dollars Friday, jumping 2.30% as investors cheered the world's largest contract chipma… [+7447 chars]",https://www.ibtimes.com.au/tsmc-shares-surge-past-2000-twd-ai-demand-fuels-record-q1-revenue-surge-1866048,4/10/26
2026-04-10 08:13:07+00:00,CNBC,Arjun Kharpal,TSMC posts 35% jump in revenue to new record high as AI chip demand stays strong,TSMC is benefiting from sustained demand for advanced semiconductors from its key customers like Apple and Nvidia.,"Taiwan Semiconductor Manufacturing Co. on Friday posted another quarter of record revenue driven by demand for AI chips.
For January to March, the world's largest chipmaker reported revenue of 1.13 … [+2288 chars]",https://www.cnbc.com/2026/04/10/tsmc-q1-record-revenue-ai-chip-demand-strong.html,4/10/26
2026-04-10 06:00:32+00:00,Financial Post,Bloomberg News,TSMC’s Sales Beat Estimates After War Fails to Dent AI Demand,"Taiwan Semiconductor Manufacturing Co. reported a 35% increase in quarterly revenue, suggesting global AI chip demand remained intact during the first weeks of war in the Middle East.","(Bloomberg) Taiwan Semiconductor Manufacturing Co. reported a 35% increase in quarterly revenue, suggesting global AI chip demand remained intact during the first weeks of war in the Middle East.
TH… [+4760 chars]",https://financialpost.com/pmn/business-pmn/tsmcs-sales-beat-estimates-after-war-fails-to-dent-ai-demand,4/10/26
2026-04-10 05:37:11+00:00,CNA,,"TSMC's Q1 revenue jumps 35% y/y, beats market forecast","TAIPEI, April 10 : TSMC, the world's largest contract chipmaker, reported on Friday first-quarter revenue of T$1.134 trillion ($35.71 billion), beating the market forecasts and up 35 per cent on the year ago period on surging interest in artificial intelligen…","TAIPEI, April 10 : TSMC, the world's largest contract chipmaker, reported on Friday first-quarter revenue of T$1.134 trillion ($35.71 billion), beating the market forecasts and up 35 per cent on the … [+323 chars]",https://www.channelnewsasia.com/business/tsmcs-q1-revenue-jumps-35-yy-beats-market-forecast-6048561,4/10/26
2026-04-10 00:04:05+00:00,Digitimes,Charlene Chen,Praise Victor Industrial aims to break Fujibo's soft pad dominance with 2Q26 sample certification,"As AI and high-performance computing (HPC) demand surges and the semiconductor supply chain undergoes accelerating restructuring, structural changes are emerging in the critical materials market long dominated by major US and Japanese players. Praise Victor I…","Keep me signed in
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function, check the… [+285 chars]",https://www.digitimes.com/news/a20260408PD231/certification-demand-victor-hpc-pvi.html,4/10/26
2026-04-09 18:30:43+00:00,Ibtimes.com.au,Mike Clair,"Intel Stock Surges Past $60 as Analyst Upgrade, Terafab Partnership and Foundry Momentum Fuel Turnaround Hopes","SANTA CLARA, Calif. — Intel Corp. shares climbed more than 2.5% Thursday, breaking above $60 for the first time in years, as renewed optimism around the chipmaker's foundry business, a high-profile partnership with Elon Musk's Terafab project and a fresh anal…","SANTA CLARA, Calif. — Intel Corp. shares climbed more than 2.5% Thursday, breaking above $60 for the first time in years, as renewed optimism around the chipmaker's foundry business, a high-profile p… [+6787 chars]",https://www.ibtimes.com.au/intel-stock-surges-past-60-analyst-upgrade-terafab-partnership-foundry-momentum-fuel-turnaround-1865939,4/9/26
2026-04-09 18:25:46+00:00,Ibtimes.com.au,Tony Jackson,NVIDIA Stock Rises Modestly as AI Demand and Geopolitical Easing Lift Chip Giant Amid April Volatility,"SANTA CLARA, Calif. — Shares of NVIDIA Corp. edged higher Thursday as the artificial intelligence chip leader benefited from broad technology sector momentum and signs of easing geopolitical tensions in the Middle East, even as the stock remained well below i…","SANTA CLARA, Calif. — Shares of NVIDIA Corp. edged higher Thursday as the artificial intelligence chip leader benefited from broad technology sector momentum and signs of easing geopolitical tensions… [+6235 chars]",https://www.ibtimes.com.au/nvidia-stock-rises-modestly-ai-demand-geopolitical-easing-lift-chip-giant-amid-april-volatility-1865935,4/9/26
2026-04-09 10:00:29+00:00,Financial Post,Special to Financial Post,Opinion: We need to start thinking about a Taiwan crisis,"For Canada, the impact of a Chinese invasion would be mainly economic. Preventive diversification means finding alternatives to both countries' goods","The formerly geopolitically unthinkable United States-Israel war with Iran now in a ceasefire, Canada needs to start thinking seriously about another long-unthinkable event: a Chinese invasion of Tai… [+4832 chars]",https://financialpost.com/opinion/opinion-we-need-to-start-thinking-about-a-taiwan-crisis,4/9/26
2026-04-09 06:01:25+00:00,Alltoc.com,AllToc,Why is TSMC CoWoS capacity expanding fast? #tech,"TSMC ramps CoWoS packaging as AI chip demand surges TSMC says its most advanced chip packaging technology, CoWoS, is growing at an 80% compound annual growth rate as the company ramps capacity. CoWoS is used to combine compute dies and other components into s…","TSMC says its most advanced chip packaging technology, CoWoS, is growing at an 80% compound annual growth rate as the company ramps capacity. CoWoS is used to combine compute dies and other component… [+1571 chars]",https://alltoc.com/tech/why-is-tsmc-cowos-capacity-expanding-fast,4/9/26
2026-04-09 06:01:25+00:00,Alltoc.com,AllToc,Why does Nvidia reserve most CoWoS? #tech,"Nvidia’s CoWoS reservations point to ongoing AI supply constraints TSMC said its advanced chip packaging technology, CoWoS, is scaling rapidly—growing at an 80% CAGR—as it brings additional capacity online. In parallel, Nvidia has reportedly reserved most of …","TSMC said its advanced chip packaging technology, CoWoS, is scaling rapidlygrowing at an 80% CAGRas it brings additional capacity online. In parallel, Nvidia has reportedly reserved most of that capa… [+1594 chars]",https://alltoc.com/tech/why-does-nvidia-reserve-most-cowos,4/9/26
2026-04-08 17:13:33+00:00,Wired,"Paresh Dave, Lauren Goode",5 Burning Questions About Elon Musk’s Terafab Chip Partnership with Intel,"Intel’s role in Elon Musk’s ambitious chip venture is still murky, raising questions about what the partnership actually entails—and whether it can work at all.","Intel CEO Lip-Bu Tan said Tuesday that the chipmaker will work closely with Elon Musk to support the billionaire entrepreneur's Terafab project, a potentially massive chip development and fabrication… [+3561 chars]",https://www.wired.com/story/5-burning-questions-about-elon-musks-terafab-chip-partnership-with-intel/,4/8/26
2026-04-08 15:00:13+00:00,Ubergizmo,Paulo Montenegro,Supply Chain Constraints Threaten MacBook Neo Pricing Following Surge In Demand,"The MacBook Neo has achieved unprecedented sales success, yet this rapid adoption has created a critical logistical bottleneck for Apple. The device’s aggressive $599 price point was built upon a strategy of using repurposed components; however, soaring deman…","The MacBook Neo has achieved unprecedented sales success, yet this rapid adoption has created a critical logistical bottleneck for Apple. The devices aggressive $599 price point was built upon a stra… [+1992 chars]",https://www.ubergizmo.com/2026/04/supply-constraints-macbook-neo/,4/8/26
2026-04-08 14:59:04+00:00,The Next Web,Alina Maria Stan,Intel joins Musk’s Terafab as foundry partner in $25B chip megaproject,"In short: Intel has signed on as the primary foundry partner for Elon Musk’s Terafab, a $25 billion joint venture between Tesla, SpaceX, and xAI targeting a terawatt of AI compute per year, handing the struggling chip giant the marquee customer it has been se…","In short: Intel has signed on as the primary foundry partner for Elon Musks Terafab, a $25 billion joint venture between Tesla, SpaceX, and xAI targeting a terawatt of AI compute per year, handing th… [+9451 chars]",https://thenextweb.com/news/intel-terafab-elon-musk-foundry-partnership/,4/8/26
